2017-12-30 09:51:45,775 | [46] | DefaultLogger | DEBUG - DefaultDatabaseAccessFactory-> GetAppDatabase : SQLDatabaseAccess class instantiated...
2017-12-30 09:59:28,894 | [5] | DefaultLogger | DEBUG - ExecuteProcedure: Completed...
2017-12-30 09:59:28,903 | [5] | DefaultLogger | DEBUG - Connection closed...
2017-12-30 10:01:13,524 | [19] | DefaultLogger | DEBUG - DefaultDatabaseAccessFactory-> GetAppDatabase : SQLDatabaseAccess class instantiated...
2017-12-30 10:01:13,534 | [19] | DefaultLogger | DEBUG - OpenConnection: Connection object instantiated...
2017-12-30 10:01:13,546 | [19] | DefaultLogger | DEBUG - OpenConnection: Connection opened...
2017-12-30 10:01:13,559 | [19] | DefaultLogger | DEBUG - ExecuteProcedure: Started...
2017-12-30 10:01:13,572 | [19] | DefaultLogger | DEBUG - GetSqlCommand: Started...
2017-12-30 10:01:13,586 | [19] | DefaultLogger | INFO  - GetSqlCommand: Command 'P_Buyer_BuyerTypeList' object created...
2017-12-30 10:01:13,604 | [19] | DefaultLogger | DEBUG - GetSqlCommand: Completed...
2017-12-30 10:01:13,614 | [19] | DefaultLogger | DEBUG - AddCommandParameters: Started...
2017-12-30 10:01:13,628 | [19] | DefaultLogger | DEBUG - AddCommandParameters: Completed...
2017-12-30 10:01:13,647 | [20] | DefaultLogger | DEBUG - DefaultDatabaseAccessFactory-> GetAppDatabase : SQLDatabaseAccess class instantiated...
2017-12-30 10:01:13,660 | [20] | DefaultLogger | DEBUG - OpenConnection: Connection object instantiated...
2017-12-30 10:01:13,670 | [20] | DefaultLogger | DEBUG - OpenConnection: Connection opened...
2017-12-30 10:01:13,678 | [20] | DefaultLogger | DEBUG - ExecuteProcedure: Started...
2017-12-30 10:01:13,653 | [19] | DefaultLogger | DEBUG - ExecuteProcedure: Completed...
2017-12-30 10:01:13,687 | [20] | DefaultLogger | DEBUG - GetSqlCommand: Started...
2017-12-30 10:01:13,705 | [20] | DefaultLogger | INFO  - GetSqlCommand: Command 'P_Buyer_GetDetails' object created...
2017-12-30 10:01:13,716 | [20] | DefaultLogger | DEBUG - GetSqlCommand: Completed...
2017-12-30 10:01:13,695 | [19] | DefaultLogger | DEBUG - Connection closed...
2017-12-30 10:01:13,727 | [20] | DefaultLogger | DEBUG - AddCommandParameters: Started...
2017-12-30 10:01:13,804 | [20] | DefaultLogger | INFO  - AddCommandParameters: parameter count - 2
2017-12-30 10:01:13,812 | [20] | DefaultLogger | INFO  - Parameter: Name: @BuyerID, Direction: In, DataType: Int, Value: 29, Size: -1
2017-12-30 10:01:13,822 | [20] | DefaultLogger | INFO  - Parameter: Name: @ClientID, Direction: In, DataType: Int, Value: 162236, Size: -1
2017-12-30 10:01:13,835 | [20] | DefaultLogger | DEBUG - AddCommandParameters: Completed...
2017-12-30 10:01:13,849 | [20] | DefaultLogger | DEBUG - ExecuteProcedure: Completed...
2017-12-30 10:01:13,857 | [20] | DefaultLogger | DEBUG - Connection closed...
2017-12-30 10:02:06,078 | [19] | DefaultLogger | DEBUG - DefaultDatabaseAccessFactory-> GetAppDatabase : SQLDatabaseAccess class instantiated...
2017-12-30 10:02:06,088 | [19] | DefaultLogger | DEBUG - OpenConnection: Connection object instantiated...
2017-12-30 10:02:06,106 | [19] | DefaultLogger | DEBUG - OpenConnection: Connection opened...
2017-12-30 10:02:06,116 | [19] | DefaultLogger | DEBUG - ExecuteProcedure: Started...
2017-12-30 10:02:06,126 | [19] | DefaultLogger | DEBUG - GetSqlCommand: Started...
2017-12-30 10:02:06,095 | [8] | DefaultLogger | DEBUG - DefaultDatabaseAccessFactory-> GetAppDatabase : SQLDatabaseAccess class instantiated...
2017-12-30 10:02:06,151 | [8] | DefaultLogger | DEBUG - OpenConnection: Connection object instantiated...
2017-12-30 10:02:06,160 | [8] | DefaultLogger | DEBUG - OpenConnection: Connection opened...
2017-12-30 10:02:06,168 | [8] | DefaultLogger | DEBUG - ExecuteProcedure: Started...
2017-12-30 10:02:06,137 | [19] | DefaultLogger | INFO  - GetSqlCommand: Command 'P_Buyer_BuyerTypeList' object created...
2017-12-30 10:02:06,191 | [19] | DefaultLogger | DEBUG - GetSqlCommand: Completed...
2017-12-30 10:02:06,207 | [19] | DefaultLogger | DEBUG - AddCommandParameters: Started...
2017-12-30 10:02:06,179 | [8] | DefaultLogger | DEBUG - GetSqlCommand: Started...
2017-12-30 10:02:06,226 | [8] | DefaultLogger | INFO  - GetSqlCommand: Command 'P_Buyer_GetDetails' object created...
2017-12-30 10:02:06,234 | [8] | DefaultLogger | DEBUG - GetSqlCommand: Completed...
2017-12-30 10:02:06,243 | [8] | DefaultLogger | DEBUG - AddCommandParameters: Started...
2017-12-30 10:02:06,215 | [19] | DefaultLogger | DEBUG - AddCommandParameters: Completed...
2017-12-30 10:02:06,254 | [8] | DefaultLogger | INFO  - AddCommandParameters: parameter count - 2
2017-12-30 10:02:06,344 | [8] | DefaultLogger | INFO  - Parameter: Name: @BuyerID, Direction: In, DataType: Int, Value: 29, Size: -1
2017-12-30 10:02:06,356 | [8] | DefaultLogger | INFO  - Parameter: Name: @ClientID, Direction: In, DataType: Int, Value: 162236, Size: -1
2017-12-30 10:02:06,365 | [8] | DefaultLogger | DEBUG - AddCommandParameters: Completed...
2017-12-30 10:02:06,339 | [19] | DefaultLogger | DEBUG - ExecuteProcedure: Completed...
2017-12-30 10:02:06,384 | [19] | DefaultLogger | DEBUG - Connection closed...
2017-12-30 10:02:06,381 | [8] | DefaultLogger | DEBUG - ExecuteProcedure: Completed...
2017-12-30 10:02:06,402 | [8] | DefaultLogger | DEBUG - Connection closed...
2017-12-30 10:03:12,428 | [20] | DefaultLogger | DEBUG - DefaultDatabaseAccessFactory-> GetAppDatabase : SQLDatabaseAccess class instantiated...
2017-12-30 10:03:12,437 | [20] | DefaultLogger | DEBUG - OpenConnection: Connection object instantiated...
2017-12-30 10:03:12,447 | [20] | DefaultLogger | DEBUG - OpenConnection: Connection opened...
2017-12-30 10:03:12,457 | [20] | DefaultLogger | DEBUG - ExecuteProcedure: Started...
2017-12-30 10:03:12,466 | [20] | DefaultLogger | DEBUG - GetSqlCommand: Started...
2017-12-30 10:03:12,478 | [20] | DefaultLogger | INFO  - GetSqlCommand: Command 'P_Buyer_BuyerTypeList' object created...
2017-12-30 10:03:12,488 | [20] | DefaultLogger | DEBUG - GetSqlCommand: Completed...
2017-12-30 10:03:12,441 | [19] | DefaultLogger | DEBUG - DefaultDatabaseAccessFactory-> GetAppDatabase : SQLDatabaseAccess class instantiated...
2017-12-30 10:03:12,510 | [19] | DefaultLogger | DEBUG - OpenConnection: Connection object instantiated...
2017-12-30 10:03:12,524 | [19] | DefaultLogger | DEBUG - OpenConnection: Connection opened...
2017-12-30 10:03:12,542 | [19] | DefaultLogger | DEBUG - ExecuteProcedure: Started...
2017-12-30 10:03:12,500 | [20] | DefaultLogger | DEBUG - AddCommandParameters: Started...
2017-12-30 10:03:12,564 | [20] | DefaultLogger | DEBUG - AddCommandParameters: Completed...
2017-12-30 10:03:12,552 | [19] | DefaultLogger | DEBUG - GetSqlCommand: Started...
2017-12-30 10:03:12,582 | [19] | DefaultLogger | INFO  - GetSqlCommand: Command 'P_Buyer_GetDetails' object created...
2017-12-30 10:03:12,590 | [19] | DefaultLogger | DEBUG - GetSqlCommand: Completed...
2017-12-30 10:03:12,598 | [19] | DefaultLogger | DEBUG - AddCommandParameters: Started...
2017-12-30 10:03:12,608 | [19] | DefaultLogger | INFO  - AddCommandParameters: parameter count - 2
2017-12-30 10:03:12,576 | [20] | DefaultLogger | DEBUG - ExecuteProcedure: Completed...
2017-12-30 10:03:12,651 | [20] | DefaultLogger | DEBUG - Connection closed...
2017-12-30 10:03:12,620 | [19] | DefaultLogger | INFO  - Parameter: Name: @BuyerID, Direction: In, DataType: Int, Value: 29, Size: -1
2017-12-30 10:03:12,674 | [19] | DefaultLogger | INFO  - Parameter: Name: @ClientID, Direction: In, DataType: Int, Value: 162236, Size: -1
2017-12-30 10:03:12,683 | [19] | DefaultLogger | DEBUG - AddCommandParameters: Completed...
2017-12-30 10:03:12,696 | [19] | DefaultLogger | DEBUG - ExecuteProcedure: Completed...
2017-12-30 10:03:12,706 | [19] | DefaultLogger | DEBUG - Connection closed...
2017-12-30 10:06:17,318 | [24] | DefaultLogger | DEBUG - DefaultDatabaseAccessFactory-> GetAppDatabase : SQLDatabaseAccess class instantiated...
2017-12-30 10:06:17,336 | [24] | DefaultLogger | DEBUG - OpenConnection: Connection object instantiated...
2017-12-30 10:06:17,349 | [24] | DefaultLogger | DEBUG - OpenConnection: Connection opened...
2017-12-30 10:06:17,362 | [24] | DefaultLogger | DEBUG - ExecuteProcedure: Started...
2017-12-30 10:06:17,378 | [24] | DefaultLogger | DEBUG - GetSqlCommand: Started...
2017-12-30 10:06:17,389 | [24] | DefaultLogger | INFO  - GetSqlCommand: Command 'P_Buyer_BuyerTypeList' object created...
2017-12-30 10:06:17,414 | [24] | DefaultLogger | DEBUG - GetSqlCommand: Completed...
2017-12-30 10:06:17,424 | [24] | DefaultLogger | DEBUG - AddCommandParameters: Started...
2017-12-30 10:06:17,352 | [27] | DefaultLogger | DEBUG - DefaultDatabaseAccessFactory-> GetAppDatabase : SQLDatabaseAccess class instantiated...
2017-12-30 10:06:17,457 | [27] | DefaultLogger | DEBUG - OpenConnection: Connection object instantiated...
2017-12-30 10:06:17,471 | [27] | DefaultLogger | DEBUG - OpenConnection: Connection opened...
2017-12-30 10:06:17,484 | [27] | DefaultLogger | DEBUG - ExecuteProcedure: Started...
2017-12-30 10:06:17,437 | [24] | DefaultLogger | DEBUG - AddCommandParameters: Completed...
2017-12-30 10:06:17,496 | [27] | DefaultLogger | DEBUG - GetSqlCommand: Started...
2017-12-30 10:06:17,516 | [27] | DefaultLogger | INFO  - GetSqlCommand: Command 'P_Buyer_GetDetails' object created...
2017-12-30 10:06:17,523 | [27] | DefaultLogger | DEBUG - GetSqlCommand: Completed...
2017-12-30 10:06:17,532 | [27] | DefaultLogger | DEBUG - AddCommandParameters: Started...
2017-12-30 10:06:17,540 | [27] | DefaultLogger | INFO  - AddCommandParameters: parameter count - 2
2017-12-30 10:06:17,510 | [24] | DefaultLogger | DEBUG - ExecuteProcedure: Completed...
2017-12-30 10:06:17,598 | [24] | DefaultLogger | DEBUG - Connection closed...
2017-12-30 10:06:17,550 | [27] | DefaultLogger | INFO  - Parameter: Name: @BuyerID, Direction: In, DataType: Int, Value: 29, Size: -1
2017-12-30 10:06:17,670 | [27] | DefaultLogger | INFO  - Parameter: Name: @ClientID, Direction: In, DataType: Int, Value: 162236, Size: -1
2017-12-30 10:06:17,682 | [27] | DefaultLogger | DEBUG - AddCommandParameters: Completed...
2017-12-30 10:06:17,727 | [27] | DefaultLogger | DEBUG - ExecuteProcedure: Completed...
2017-12-30 10:06:17,739 | [27] | DefaultLogger | DEBUG - Connection closed...
2017-12-30 10:06:43,478 | [24] | DefaultLogger | DEBUG - DefaultDatabaseAccessFactory-> GetAppDatabase : SQLDatabaseAccess class instantiated...
2017-12-30 10:06:43,492 | [24] | DefaultLogger | DEBUG - OpenConnection: Connection object instantiated...
2017-12-30 10:06:43,510 | [24] | DefaultLogger | DEBUG - OpenConnection: Connection opened...
2017-12-30 10:06:43,519 | [24] | DefaultLogger | DEBUG - ExecuteProcedure: Started...
2017-12-30 10:06:43,529 | [24] | DefaultLogger | DEBUG - GetSqlCommand: Started...
2017-12-30 10:06:43,548 | [24] | DefaultLogger | INFO  - GetSqlCommand: Command 'P_Buyer_BuyerTypeList' object created...
2017-12-30 10:06:43,561 | [24] | DefaultLogger | DEBUG - GetSqlCommand: Completed...
2017-12-30 10:06:43,508 | [26] | DefaultLogger | DEBUG - DefaultDatabaseAccessFactory-> GetAppDatabase : SQLDatabaseAccess class instantiated...
2017-12-30 10:06:43,582 | [26] | DefaultLogger | DEBUG - OpenConnection: Connection object instantiated...
2017-12-30 10:06:43,593 | [26] | DefaultLogger | DEBUG - OpenConnection: Connection opened...
2017-12-30 10:06:43,570 | [24] | DefaultLogger | DEBUG - AddCommandParameters: Started...
2017-12-30 10:06:43,612 | [24] | DefaultLogger | DEBUG - AddCommandParameters: Completed...
2017-12-30 10:06:43,602 | [26] | DefaultLogger | DEBUG - ExecuteProcedure: Started...
2017-12-30 10:06:43,631 | [26] | DefaultLogger | DEBUG - GetSqlCommand: Started...
2017-12-30 10:06:43,642 | [26] | DefaultLogger | INFO  - GetSqlCommand: Command 'P_Buyer_GetDetails' object created...
2017-12-30 10:06:43,649 | [26] | DefaultLogger | DEBUG - GetSqlCommand: Completed...
2017-12-30 10:06:43,623 | [24] | DefaultLogger | DEBUG - ExecuteProcedure: Completed...
2017-12-30 10:06:43,663 | [24] | DefaultLogger | DEBUG - Connection closed...
2017-12-30 10:06:43,656 | [26] | DefaultLogger | DEBUG - AddCommandParameters: Started...
2017-12-30 10:06:43,693 | [26] | DefaultLogger | INFO  - AddCommandParameters: parameter count - 2
2017-12-30 10:06:43,718 | [26] | DefaultLogger | INFO  - Parameter: Name: @BuyerID, Direction: In, DataType: Int, Value: 29, Size: -1
2017-12-30 10:06:43,729 | [26] | DefaultLogger | INFO  - Parameter: Name: @ClientID, Direction: In, DataType: Int, Value: 162236, Size: -1
2017-12-30 10:06:43,741 | [26] | DefaultLogger | DEBUG - AddCommandParameters: Completed...
2017-12-30 10:06:43,757 | [26] | DefaultLogger | DEBUG - ExecuteProcedure: Completed...
2017-12-30 10:06:43,765 | [26] | DefaultLogger | DEBUG - Connection closed...
2017-12-30 10:15:51,110 | [27] | DefaultLogger | DEBUG - DefaultDatabaseAccessFactory-> GetAppDatabase : SQLDatabaseAccess class instantiated...
2017-12-30 10:15:51,122 | [27] | DefaultLogger | DEBUG - OpenConnection: Connection object instantiated...
2017-12-30 10:15:51,249 | [27] | DefaultLogger | DEBUG - OpenConnection: Connection opened...
2017-12-30 10:15:51,259 | [27] | DefaultLogger | DEBUG - ExecuteProcedure: Started...
2017-12-30 10:15:51,264 | [27] | DefaultLogger | DEBUG - GetSqlCommand: Started...
2017-12-30 10:15:51,270 | [27] | DefaultLogger | INFO  - GetSqlCommand: Command 'P_Account_VerifyLoginCreds' object created...
2017-12-30 10:15:51,276 | [27] | DefaultLogger | DEBUG - GetSqlCommand: Completed...
2017-12-30 10:15:51,282 | [27] | DefaultLogger | DEBUG - AddCommandParameters: Started...
2017-12-30 10:15:51,291 | [27] | DefaultLogger | INFO  - AddCommandParameters: parameter count - 2
2017-12-30 10:15:51,297 | [27] | DefaultLogger | INFO  - Parameter: Name: @UserName, Direction: In, DataType: String, Value: MLI, Size: -1
2017-12-30 10:15:51,303 | [27] | DefaultLogger | INFO  - Parameter: Name: @Password, Direction: In, DataType: String, Value: pSzNwXpUIzJCzksJOPo62w==, Size: -1
2017-12-30 10:15:51,310 | [27] | DefaultLogger | DEBUG - AddCommandParameters: Completed...
2017-12-30 10:15:51,360 | [27] | DefaultLogger | DEBUG - ExecuteProcedure: Completed...
2017-12-30 10:15:51,366 | [27] | DefaultLogger | DEBUG - Connection closed...
2017-12-30 10:15:58,233 | [27] | DefaultLogger | DEBUG - DefaultDatabaseAccessFactory-> GetAppDatabase : SQLDatabaseAccess class instantiated...
2017-12-30 10:15:58,249 | [27] | DefaultLogger | DEBUG - OpenConnection: Connection object instantiated...
2017-12-30 10:15:58,263 | [27] | DefaultLogger | DEBUG - OpenConnection: Connection opened...
2017-12-30 10:15:58,276 | [27] | DefaultLogger | DEBUG - ExecuteProcedure: Started...
2017-12-30 10:15:58,284 | [27] | DefaultLogger | DEBUG - GetSqlCommand: Started...
2017-12-30 10:15:58,293 | [27] | DefaultLogger | INFO  - GetSqlCommand: Command 'P_Buyer_BuyerTypeList' object created...
2017-12-30 10:15:58,302 | [27] | DefaultLogger | DEBUG - GetSqlCommand: Completed...
2017-12-30 10:15:58,313 | [27] | DefaultLogger | DEBUG - AddCommandParameters: Started...
2017-12-30 10:15:58,336 | [27] | DefaultLogger | DEBUG - AddCommandParameters: Completed...
2017-12-30 10:15:58,345 | [27] | DefaultLogger | DEBUG - ExecuteProcedure: Completed...
2017-12-30 10:15:58,353 | [27] | DefaultLogger | DEBUG - Connection closed...
2017-12-30 10:17:58,306 | [10] | DefaultLogger | DEBUG - DefaultDatabaseAccessFactory-> GetAppDatabase : SQLDatabaseAccess class instantiated...
2017-12-30 10:17:58,319 | [10] | DefaultLogger | DEBUG - OpenConnection: Connection object instantiated...
2017-12-30 10:17:58,329 | [10] | DefaultLogger | DEBUG - OpenConnection: Connection opened...
2017-12-30 10:17:58,339 | [10] | DefaultLogger | DEBUG - ExecuteProcedure: Started...
2017-12-30 10:17:58,347 | [10] | DefaultLogger | DEBUG - GetSqlCommand: Started...
2017-12-30 10:17:58,354 | [10] | DefaultLogger | INFO  - GetSqlCommand: Command 'P_Account_VerifyLoginCreds' object created...
2017-12-30 10:17:58,362 | [10] | DefaultLogger | DEBUG - GetSqlCommand: Completed...
2017-12-30 10:17:58,370 | [10] | DefaultLogger | DEBUG - AddCommandParameters: Started...
2017-12-30 10:17:58,379 | [10] | DefaultLogger | INFO  - AddCommandParameters: parameter count - 2
2017-12-30 10:17:58,385 | [10] | DefaultLogger | INFO  - Parameter: Name: @UserName, Direction: In, DataType: String, Value: MLI, Size: -1
2017-12-30 10:17:58,396 | [10] | DefaultLogger | INFO  - Parameter: Name: @Password, Direction: In, DataType: String, Value: pSzNwXpUIzJCzksJOPo62w==, Size: -1
2017-12-30 10:17:58,405 | [10] | DefaultLogger | DEBUG - AddCommandParameters: Completed...
2017-12-30 10:17:58,419 | [10] | DefaultLogger | DEBUG - ExecuteProcedure: Completed...
2017-12-30 10:17:58,424 | [10] | DefaultLogger | DEBUG - Connection closed...
2017-12-30 10:18:45,761 | [34] | DefaultLogger | DEBUG - DefaultDatabaseAccessFactory-> GetAppDatabase : SQLDatabaseAccess class instantiated...
2017-12-30 10:18:45,774 | [34] | DefaultLogger | DEBUG - OpenConnection: Connection object instantiated...
2017-12-30 10:18:45,787 | [34] | DefaultLogger | DEBUG - OpenConnection: Connection opened...
2017-12-30 10:18:45,795 | [34] | DefaultLogger | DEBUG - ExecuteProcedure: Started...
2017-12-30 10:18:45,804 | [34] | DefaultLogger | DEBUG - GetSqlCommand: Started...
2017-12-30 10:18:45,812 | [34] | DefaultLogger | INFO  - GetSqlCommand: Command 'P_Buyer_BuyerTypeList' object created...
2017-12-30 10:18:45,821 | [34] | DefaultLogger | DEBUG - GetSqlCommand: Completed...
2017-12-30 10:18:45,829 | [34] | DefaultLogger | DEBUG - AddCommandParameters: Started...
2017-12-30 10:18:45,839 | [34] | DefaultLogger | DEBUG - AddCommandParameters: Completed...
2017-12-30 10:18:45,852 | [34] | DefaultLogger | DEBUG - ExecuteProcedure: Completed...
2017-12-30 10:18:45,865 | [34] | DefaultLogger | DEBUG - Connection closed...
2017-12-30 10:20:47,742 | [36] | DefaultLogger | DEBUG - DefaultDatabaseAccessFactory-> GetAppDatabase : SQLDatabaseAccess class instantiated...
2017-12-30 10:20:47,752 | [36] | DefaultLogger | DEBUG - OpenConnection: Connection object instantiated...
2017-12-30 10:20:47,763 | [36] | DefaultLogger | DEBUG - OpenConnection: Connection opened...
2017-12-30 10:20:47,771 | [36] | DefaultLogger | DEBUG - ExecuteProcedure: Started...
2017-12-30 10:20:47,780 | [36] | DefaultLogger | DEBUG - GetSqlCommand: Started...
2017-12-30 10:20:47,786 | [36] | DefaultLogger | INFO  - GetSqlCommand: Command 'P_Account_VerifyLoginCreds' object created...
2017-12-30 10:20:47,792 | [36] | DefaultLogger | DEBUG - GetSqlCommand: Completed...
2017-12-30 10:20:47,809 | [36] | DefaultLogger | DEBUG - AddCommandParameters: Started...
2017-12-30 10:20:47,820 | [36] | DefaultLogger | INFO  - AddCommandParameters: parameter count - 2
2017-12-30 10:20:47,828 | [36] | DefaultLogger | INFO  - Parameter: Name: @UserName, Direction: In, DataType: String, Value: MLI, Size: -1
2017-12-30 10:20:47,836 | [36] | DefaultLogger | INFO  - Parameter: Name: @Password, Direction: In, DataType: String, Value: pSzNwXpUIzJCzksJOPo62w==, Size: -1
