2017-12-31 09:49:37,814 | [176] | DefaultLogger | DEBUG - DefaultDatabaseAccessFactory-> GetAppDatabase : SQLDatabaseAccess class instantiated...
2017-12-31 11:16:08,131 | [17] | DefaultLogger | DEBUG - Connection closed...
2017-12-31 11:16:09,228 | [21] | DefaultLogger | DEBUG - DefaultDatabaseAccessFactory-> GetAppDatabase : SQLDatabaseAccess class instantiated...
2017-12-31 11:16:09,238 | [21] | DefaultLogger | DEBUG - OpenConnection: Connection object instantiated...
2017-12-31 11:16:09,249 | [21] | DefaultLogger | DEBUG - OpenConnection: Connection opened...
2017-12-31 11:16:09,256 | [21] | DefaultLogger | DEBUG - ExecuteProcedure: Started...
2017-12-31 11:16:09,262 | [21] | DefaultLogger | DEBUG - GetSqlCommand: Started...
2017-12-31 11:16:09,268 | [21] | DefaultLogger | INFO  - GetSqlCommand: Command 'P_Buyer_GetBuyerList' object created...
2017-12-31 11:16:09,273 | [21] | DefaultLogger | DEBUG - GetSqlCommand: Completed...
2017-12-31 11:16:09,279 | [21] | DefaultLogger | DEBUG - AddCommandParameters: Started...
2017-12-31 11:16:09,285 | [21] | DefaultLogger | INFO  - AddCommandParameters: parameter count - 6
2017-12-31 11:16:09,290 | [21] | DefaultLogger | INFO  - Parameter: Name: @ClientID, Direction: In, DataType: Int, Value: 162236, Size: -1
2017-12-31 11:16:09,296 | [21] | DefaultLogger | INFO  - Parameter: Name: @StartIndex, Direction: In, DataType: Int, Value: 5, Size: -1
2017-12-31 11:16:09,302 | [21] | DefaultLogger | INFO  - Parameter: Name: @PageSize, Direction: In, DataType: Int, Value: 2, Size: -1
2017-12-31 11:16:09,308 | [21] | DefaultLogger | INFO  - Parameter: Name: @BuyerCode, Direction: In, DataType: String, Value: , Size: 20
2017-12-31 11:16:09,314 | [21] | DefaultLogger | INFO  - Parameter: Name: @FirstName, Direction: In, DataType: String, Value: , Size: 100
2017-12-31 11:16:09,318 | [21] | DefaultLogger | INFO  - Parameter: Name: @LastName, Direction: In, DataType: String, Value: , Size: 100
2017-12-31 11:16:09,324 | [21] | DefaultLogger | DEBUG - AddCommandParameters: Completed...
2017-12-31 11:16:09,336 | [21] | DefaultLogger | DEBUG - ExecuteProcedure: Completed...
2017-12-31 11:16:09,342 | [21] | DefaultLogger | DEBUG - Connection closed...
2017-12-31 11:16:10,651 | [23] | DefaultLogger | DEBUG - DefaultDatabaseAccessFactory-> GetAppDatabase : SQLDatabaseAccess class instantiated...
2017-12-31 11:16:10,658 | [23] | DefaultLogger | DEBUG - OpenConnection: Connection object instantiated...
2017-12-31 11:16:10,666 | [23] | DefaultLogger | DEBUG - OpenConnection: Connection opened...
2017-12-31 11:16:10,672 | [23] | DefaultLogger | DEBUG - ExecuteProcedure: Started...
2017-12-31 11:16:10,679 | [23] | DefaultLogger | DEBUG - GetSqlCommand: Started...
2017-12-31 11:16:10,686 | [23] | DefaultLogger | INFO  - GetSqlCommand: Command 'P_Buyer_GetBuyerList' object created...
2017-12-31 11:16:10,693 | [23] | DefaultLogger | DEBUG - GetSqlCommand: Completed...
2017-12-31 11:16:10,700 | [23] | DefaultLogger | DEBUG - AddCommandParameters: Started...
2017-12-31 11:16:10,709 | [23] | DefaultLogger | INFO  - AddCommandParameters: parameter count - 6
2017-12-31 11:16:10,717 | [23] | DefaultLogger | INFO  - Parameter: Name: @ClientID, Direction: In, DataType: Int, Value: 162236, Size: -1
2017-12-31 11:16:10,725 | [23] | DefaultLogger | INFO  - Parameter: Name: @StartIndex, Direction: In, DataType: Int, Value: 7, Size: -1
2017-12-31 11:16:10,733 | [23] | DefaultLogger | INFO  - Parameter: Name: @PageSize, Direction: In, DataType: Int, Value: 2, Size: -1
2017-12-31 11:16:10,741 | [23] | DefaultLogger | INFO  - Parameter: Name: @BuyerCode, Direction: In, DataType: String, Value: , Size: 20
2017-12-31 11:16:10,749 | [23] | DefaultLogger | INFO  - Parameter: Name: @FirstName, Direction: In, DataType: String, Value: , Size: 100
2017-12-31 11:16:10,756 | [23] | DefaultLogger | INFO  - Parameter: Name: @LastName, Direction: In, DataType: String, Value: , Size: 100
2017-12-31 11:16:10,763 | [23] | DefaultLogger | DEBUG - AddCommandParameters: Completed...
2017-12-31 11:16:10,776 | [23] | DefaultLogger | DEBUG - ExecuteProcedure: Completed...
2017-12-31 11:16:10,781 | [23] | DefaultLogger | DEBUG - Connection closed...
2017-12-31 11:16:30,060 | [21] | DefaultLogger | DEBUG - DefaultDatabaseAccessFactory-> GetAppDatabase : SQLDatabaseAccess class instantiated...
2017-12-31 11:16:30,062 | [17] | DefaultLogger | DEBUG - DefaultDatabaseAccessFactory-> GetAppDatabase : SQLDatabaseAccess class instantiated...
2017-12-31 11:16:30,082 | [17] | DefaultLogger | DEBUG - OpenConnection: Connection object instantiated...
2017-12-31 11:16:30,093 | [17] | DefaultLogger | DEBUG - OpenConnection: Connection opened...
2017-12-31 11:16:30,101 | [17] | DefaultLogger | DEBUG - ExecuteProcedure: Started...
2017-12-31 11:16:30,071 | [21] | DefaultLogger | DEBUG - OpenConnection: Connection object instantiated...
2017-12-31 11:16:30,110 | [17] | DefaultLogger | DEBUG - GetSqlCommand: Started...
2017-12-31 11:16:30,125 | [17] | DefaultLogger | INFO  - GetSqlCommand: Command 'P_Buyer_GetDetails' object created...
2017-12-31 11:16:30,134 | [17] | DefaultLogger | DEBUG - GetSqlCommand: Completed...
2017-12-31 11:16:30,143 | [17] | DefaultLogger | DEBUG - AddCommandParameters: Started...
2017-12-31 11:16:30,152 | [17] | DefaultLogger | INFO  - AddCommandParameters: parameter count - 2
2017-12-31 11:16:30,120 | [21] | DefaultLogger | DEBUG - OpenConnection: Connection opened...
2017-12-31 11:16:30,168 | [21] | DefaultLogger | DEBUG - ExecuteProcedure: Started...
2017-12-31 11:16:30,177 | [21] | DefaultLogger | DEBUG - GetSqlCommand: Started...
2017-12-31 11:16:30,183 | [21] | DefaultLogger | INFO  - GetSqlCommand: Command 'P_Buyer_BuyerTypeList' object created...
2017-12-31 11:16:30,190 | [21] | DefaultLogger | DEBUG - GetSqlCommand: Completed...
2017-12-31 11:16:30,161 | [17] | DefaultLogger | INFO  - Parameter: Name: @BuyerID, Direction: In, DataType: Int, Value: 33, Size: -1
2017-12-31 11:16:30,205 | [17] | DefaultLogger | INFO  - Parameter: Name: @ClientID, Direction: In, DataType: Int, Value: 162236, Size: -1
2017-12-31 11:16:30,213 | [17] | DefaultLogger | DEBUG - AddCommandParameters: Completed...
2017-12-31 11:16:30,198 | [21] | DefaultLogger | DEBUG - AddCommandParameters: Started...
2017-12-31 11:16:30,225 | [21] | DefaultLogger | DEBUG - AddCommandParameters: Completed...
2017-12-31 11:16:30,221 | [17] | DefaultLogger | DEBUG - ExecuteProcedure: Completed...
2017-12-31 11:16:30,235 | [17] | DefaultLogger | DEBUG - Connection closed...
2017-12-31 11:16:30,231 | [21] | DefaultLogger | DEBUG - ExecuteProcedure: Completed...
2017-12-31 11:16:30,253 | [21] | DefaultLogger | DEBUG - Connection closed...
2017-12-31 11:17:14,084 | [13] | DefaultLogger | DEBUG - DefaultDatabaseAccessFactory-> GetAppDatabase : SQLDatabaseAccess class instantiated...
2017-12-31 11:17:14,110 | [13] | DefaultLogger | DEBUG - OpenConnection: Connection object instantiated...
2017-12-31 11:17:14,126 | [13] | DefaultLogger | DEBUG - OpenConnection: Connection opened...
2017-12-31 11:17:14,141 | [13] | DefaultLogger | DEBUG - ExecuteProcedure: Started...
2017-12-31 11:17:14,153 | [13] | DefaultLogger | DEBUG - GetSqlCommand: Started...
2017-12-31 11:17:14,165 | [13] | DefaultLogger | INFO  - GetSqlCommand: Command 'P_Buyer_BuyerTypeList' object created...
2017-12-31 11:17:14,172 | [13] | DefaultLogger | DEBUG - GetSqlCommand: Completed...
2017-12-31 11:17:14,181 | [13] | DefaultLogger | DEBUG - AddCommandParameters: Started...
2017-12-31 11:17:14,189 | [13] | DefaultLogger | DEBUG - AddCommandParameters: Completed...
2017-12-31 11:17:14,198 | [13] | DefaultLogger | DEBUG - ExecuteProcedure: Completed...
2017-12-31 11:17:14,206 | [13] | DefaultLogger | DEBUG - Connection closed...
2017-12-31 11:17:19,846 | [17] | DefaultLogger | DEBUG - DefaultDatabaseAccessFactory-> GetAppDatabase : SQLDatabaseAccess class instantiated...
2017-12-31 11:17:19,856 | [17] | DefaultLogger | DEBUG - OpenConnection: Connection object instantiated...
2017-12-31 11:17:19,865 | [17] | DefaultLogger | DEBUG - OpenConnection: Connection opened...
2017-12-31 11:17:19,873 | [17] | DefaultLogger | DEBUG - ExecuteProcedure: Started...
2017-12-31 11:17:19,880 | [17] | DefaultLogger | DEBUG - GetSqlCommand: Started...
2017-12-31 11:17:19,886 | [17] | DefaultLogger | INFO  - GetSqlCommand: Command 'P_Buyer_GetBuyerList' object created...
2017-12-31 11:17:19,893 | [17] | DefaultLogger | DEBUG - GetSqlCommand: Completed...
2017-12-31 11:17:19,899 | [17] | DefaultLogger | DEBUG - AddCommandParameters: Started...
2017-12-31 11:17:19,905 | [17] | DefaultLogger | INFO  - AddCommandParameters: parameter count - 6
2017-12-31 11:17:19,911 | [17] | DefaultLogger | INFO  - Parameter: Name: @ClientID, Direction: In, DataType: Int, Value: 162236, Size: -1
2017-12-31 11:17:19,917 | [17] | DefaultLogger | INFO  - Parameter: Name: @StartIndex, Direction: In, DataType: Int, Value: 1, Size: -1
2017-12-31 11:17:19,923 | [17] | DefaultLogger | INFO  - Parameter: Name: @PageSize, Direction: In, DataType: Int, Value: 2, Size: -1
2017-12-31 11:17:19,929 | [17] | DefaultLogger | INFO  - Parameter: Name: @BuyerCode, Direction: In, DataType: String, Value: , Size: 20
2017-12-31 11:17:19,935 | [17] | DefaultLogger | INFO  - Parameter: Name: @FirstName, Direction: In, DataType: String, Value: , Size: 100
2017-12-31 11:17:19,942 | [17] | DefaultLogger | INFO  - Parameter: Name: @LastName, Direction: In, DataType: String, Value: , Size: 100
2017-12-31 11:17:19,950 | [17] | DefaultLogger | DEBUG - AddCommandParameters: Completed...
2017-12-31 11:17:19,965 | [17] | DefaultLogger | DEBUG - ExecuteProcedure: Completed...
2017-12-31 11:17:19,970 | [17] | DefaultLogger | DEBUG - Connection closed...
2017-12-31 11:17:23,280 | [17] | DefaultLogger | DEBUG - DefaultDatabaseAccessFactory-> GetAppDatabase : SQLDatabaseAccess class instantiated...
2017-12-31 11:17:23,297 | [17] | DefaultLogger | DEBUG - OpenConnection: Connection object instantiated...
2017-12-31 11:17:23,311 | [17] | DefaultLogger | DEBUG - OpenConnection: Connection opened...
2017-12-31 11:17:23,323 | [17] | DefaultLogger | DEBUG - ExecuteProcedure: Started...
2017-12-31 11:17:23,336 | [17] | DefaultLogger | DEBUG - GetSqlCommand: Started...
2017-12-31 11:17:23,346 | [17] | DefaultLogger | INFO  - GetSqlCommand: Command 'P_Buyer_BuyerTypeList' object created...
2017-12-31 11:17:23,306 | [21] | DefaultLogger | DEBUG - DefaultDatabaseAccessFactory-> GetAppDatabase : SQLDatabaseAccess class instantiated...
2017-12-31 11:17:23,364 | [21] | DefaultLogger | DEBUG - OpenConnection: Connection object instantiated...
2017-12-31 11:17:23,371 | [21] | DefaultLogger | DEBUG - OpenConnection: Connection opened...
2017-12-31 11:17:23,379 | [21] | DefaultLogger | DEBUG - ExecuteProcedure: Started...
2017-12-31 11:17:23,354 | [17] | DefaultLogger | DEBUG - GetSqlCommand: Completed...
2017-12-31 11:17:23,387 | [21] | DefaultLogger | DEBUG - GetSqlCommand: Started...
2017-12-31 11:17:23,413 | [21] | DefaultLogger | INFO  - GetSqlCommand: Command 'P_Buyer_GetDetails' object created...
2017-12-31 11:17:23,421 | [21] | DefaultLogger | DEBUG - GetSqlCommand: Completed...
2017-12-31 11:17:23,429 | [21] | DefaultLogger | DEBUG - AddCommandParameters: Started...
2017-12-31 11:17:23,404 | [17] | DefaultLogger | DEBUG - AddCommandParameters: Started...
2017-12-31 11:17:23,441 | [17] | DefaultLogger | DEBUG - AddCommandParameters: Completed...
2017-12-31 11:17:23,448 | [17] | DefaultLogger | DEBUG - ExecuteProcedure: Completed...
2017-12-31 11:17:23,455 | [17] | DefaultLogger | DEBUG - Connection closed...
2017-12-31 11:17:23,434 | [21] | DefaultLogger | INFO  - AddCommandParameters: parameter count - 2
2017-12-31 11:17:23,473 | [21] | DefaultLogger | INFO  - Parameter: Name: @BuyerID, Direction: In, DataType: Int, Value: 28, Size: -1
2017-12-31 11:17:23,486 | [21] | DefaultLogger | INFO  - Parameter: Name: @ClientID, Direction: In, DataType: Int, Value: 162236, Size: -1
2017-12-31 11:17:23,493 | [21] | DefaultLogger | DEBUG - AddCommandParameters: Completed...
2017-12-31 11:17:23,500 | [21] | DefaultLogger | DEBUG - ExecuteProcedure: Completed...
2017-12-31 11:17:23,506 | [21] | DefaultLogger | DEBUG - Connection closed...
2017-12-31 11:17:28,077 | [13] | DefaultLogger | DEBUG - DefaultDatabaseAccessFactory-> GetAppDatabase : SQLDatabaseAccess class instantiated...
2017-12-31 11:17:28,098 | [13] | DefaultLogger | DEBUG - OpenConnection: Connection object instantiated...
2017-12-31 11:17:28,112 | [13] | DefaultLogger | DEBUG - OpenConnection: Connection opened...
2017-12-31 11:17:28,125 | [13] | DefaultLogger | DEBUG - ExecuteProcedure: Started...
2017-12-31 11:17:28,136 | [13] | DefaultLogger | DEBUG - GetSqlCommand: Started...
2017-12-31 11:17:28,145 | [13] | DefaultLogger | INFO  - GetSqlCommand: Command 'P_Buyer_GetBuyerList' object created...
2017-12-31 11:17:28,156 | [13] | DefaultLogger | DEBUG - GetSqlCommand: Completed...
2017-12-31 11:17:28,165 | [13] | DefaultLogger | DEBUG - AddCommandParameters: Started...
2017-12-31 11:17:28,176 | [13] | DefaultLogger | INFO  - AddCommandParameters: parameter count - 6
2017-12-31 11:17:28,185 | [13] | DefaultLogger | INFO  - Parameter: Name: @ClientID, Direction: In, DataType: Int, Value: 162236, Size: -1
2017-12-31 11:17:28,193 | [13] | DefaultLogger | INFO  - Parameter: Name: @StartIndex, Direction: In, DataType: Int, Value: 1, Size: -1
2017-12-31 11:17:28,200 | [13] | DefaultLogger | INFO  - Parameter: Name: @PageSize, Direction: In, DataType: Int, Value: 2, Size: -1
2017-12-31 11:17:28,205 | [13] | DefaultLogger | INFO  - Parameter: Name: @BuyerCode, Direction: In, DataType: String, Value: , Size: 20
2017-12-31 11:17:28,211 | [13] | DefaultLogger | INFO  - Parameter: Name: @FirstName, Direction: In, DataType: String, Value: , Size: 100
2017-12-31 11:17:28,216 | [13] | DefaultLogger | INFO  - Parameter: Name: @LastName, Direction: In, DataType: String, Value: , Size: 100
2017-12-31 11:17:28,221 | [13] | DefaultLogger | DEBUG - AddCommandParameters: Completed...
2017-12-31 11:17:28,228 | [13] | DefaultLogger | DEBUG - ExecuteProcedure: Completed...
2017-12-31 11:17:28,233 | [13] | DefaultLogger | DEBUG - Connection closed...
2017-12-31 11:17:36,066 | [17] | DefaultLogger | DEBUG - DefaultDatabaseAccessFactory-> GetAppDatabase : SQLDatabaseAccess class instantiated...
2017-12-31 11:17:36,095 | [17] | DefaultLogger | DEBUG - OpenConnection: Connection object instantiated...
2017-12-31 11:17:36,117 | [17] | DefaultLogger | DEBUG - OpenConnection: Connection opened...
2017-12-31 11:17:36,135 | [17] | DefaultLogger | DEBUG - ExecuteProcedure: Started...
2017-12-31 11:17:36,145 | [17] | DefaultLogger | DEBUG - GetSqlCommand: Started...
2017-12-31 11:17:36,100 | [13] | DefaultLogger | DEBUG - DefaultDatabaseAccessFactory-> GetAppDatabase : SQLDatabaseAccess class instantiated...
2017-12-31 11:17:36,165 | [13] | DefaultLogger | DEBUG - OpenConnection: Connection object instantiated...
2017-12-31 11:17:36,172 | [13] | DefaultLogger | DEBUG - OpenConnection: Connection opened...
2017-12-31 11:17:36,179 | [13] | DefaultLogger | DEBUG - ExecuteProcedure: Started...
2017-12-31 11:17:36,153 | [17] | DefaultLogger | INFO  - GetSqlCommand: Command 'P_Buyer_BuyerTypeList' object created...
2017-12-31 11:17:36,200 | [17] | DefaultLogger | DEBUG - GetSqlCommand: Completed...
2017-12-31 11:17:36,210 | [17] | DefaultLogger | DEBUG - AddCommandParameters: Started...
2017-12-31 11:17:36,219 | [17] | DefaultLogger | DEBUG - AddCommandParameters: Completed...
2017-12-31 11:17:36,187 | [13] | DefaultLogger | DEBUG - GetSqlCommand: Started...
2017-12-31 11:17:36,233 | [13] | DefaultLogger | INFO  - GetSqlCommand: Command 'P_Buyer_GetDetails' object created...
2017-12-31 11:17:36,240 | [13] | DefaultLogger | DEBUG - GetSqlCommand: Completed...
2017-12-31 11:17:36,248 | [13] | DefaultLogger | DEBUG - AddCommandParameters: Started...
2017-12-31 11:17:36,227 | [17] | DefaultLogger | DEBUG - ExecuteProcedure: Completed...
2017-12-31 11:17:36,262 | [17] | DefaultLogger | DEBUG - Connection closed...
2017-12-31 11:17:36,255 | [13] | DefaultLogger | INFO  - AddCommandParameters: parameter count - 2
2017-12-31 11:17:36,284 | [13] | DefaultLogger | INFO  - Parameter: Name: @BuyerID, Direction: In, DataType: Int, Value: 1, Size: -1
2017-12-31 11:17:36,296 | [13] | DefaultLogger | INFO  - Parameter: Name: @ClientID, Direction: In, DataType: Int, Value: 162236, Size: -1
2017-12-31 11:17:36,304 | [13] | DefaultLogger | DEBUG - AddCommandParameters: Completed...
2017-12-31 11:17:36,312 | [13] | DefaultLogger | DEBUG - ExecuteProcedure: Completed...
2017-12-31 11:17:36,317 | [13] | DefaultLogger | DEBUG - Connection closed...
2017-12-31 11:17:40,230 | [17] | DefaultLogger | DEBUG - DefaultDatabaseAccessFactory-> GetAppDatabase : SQLDatabaseAccess class instantiated...
2017-12-31 11:17:40,249 | [17] | DefaultLogger | DEBUG - OpenConnection: Connection object instantiated...
2017-12-31 11:17:40,264 | [17] | DefaultLogger | DEBUG - OpenConnection: Connection opened...
2017-12-31 11:17:40,277 | [17] | DefaultLogger | DEBUG - ExecuteProcedure: Started...
2017-12-31 11:17:40,285 | [17] | DefaultLogger | DEBUG - GetSqlCommand: Started...
2017-12-31 11:17:40,296 | [17] | DefaultLogger | INFO  - GetSqlCommand: Command 'P_Buyer_GetBuyerList' object created...
2017-12-31 11:17:40,303 | [17] | DefaultLogger | DEBUG - GetSqlCommand: Completed...
2017-12-31 11:17:40,313 | [17] | DefaultLogger | DEBUG - AddCommandParameters: Started...
2017-12-31 11:17:40,320 | [17] | DefaultLogger | INFO  - AddCommandParameters: parameter count - 6
2017-12-31 11:17:40,326 | [17] | DefaultLogger | INFO  - Parameter: Name: @ClientID, Direction: In, DataType: Int, Value: 162236, Size: -1
2017-12-31 11:17:40,333 | [17] | DefaultLogger | INFO  - Parameter: Name: @StartIndex, Direction: In, DataType: Int, Value: 1, Size: -1
2017-12-31 11:17:40,339 | [17] | DefaultLogger | INFO  - Parameter: Name: @PageSize, Direction: In, DataType: Int, Value: 2, Size: -1
2017-12-31 11:17:40,346 | [17] | DefaultLogger | INFO  - Parameter: Name: @BuyerCode, Direction: In, DataType: String, Value: , Size: 20
2017-12-31 11:17:40,351 | [17] | DefaultLogger | INFO  - Parameter: Name: @FirstName, Direction: In, DataType: String, Value: , Size: 100
2017-12-31 11:17:40,357 | [17] | DefaultLogger | INFO  - Parameter: Name: @LastName, Direction: In, DataType: String, Value: , Size: 100
2017-12-31 11:17:40,363 | [17] | DefaultLogger | DEBUG - AddCommandParameters: Completed...
2017-12-31 11:17:40,370 | [17] | DefaultLogger | DEBUG - ExecuteProcedure: Completed...
2017-12-31 11:17:40,377 | [17] | DefaultLogger | DEBUG - Connection closed...
2017-12-31 11:17:43,396 | [17] | DefaultLogger | DEBUG - DefaultDatabaseAccessFactory-> GetAppDatabase : SQLDatabaseAccess class instantiated...
2017-12-31 11:17:43,414 | [17] | DefaultLogger | DEBUG - OpenConnection: Connection object instantiated...
2017-12-31 11:17:43,429 | [17] | DefaultLogger | DEBUG - OpenConnection: Connection opened...
2017-12-31 11:17:43,443 | [17] | DefaultLogger | DEBUG - ExecuteProcedure: Started...
2017-12-31 11:17:43,452 | [17] | DefaultLogger | DEBUG - GetSqlCommand: Started...
2017-12-31 11:17:43,463 | [17] | DefaultLogger | INFO  - GetSqlCommand: Command 'P_Buyer_GetBuyerList' object created...
2017-12-31 11:17:43,472 | [17] | DefaultLogger | DEBUG - GetSqlCommand: Completed...
2017-12-31 11:17:43,478 | [17] | DefaultLogger | DEBUG - AddCommandParameters: Started...
2017-12-31 11:17:43,484 | [17] | DefaultLogger | INFO  - AddCommandParameters: parameter count - 6
2017-12-31 11:17:43,490 | [17] | DefaultLogger | INFO  - Parameter: Name: @ClientID, Direction: In, DataType: Int, Value: 162236, Size: -1
2017-12-31 11:17:43,496 | [17] | DefaultLogger | INFO  - Parameter: Name: @StartIndex, Direction: In, DataType: Int, Value: 3, Size: -1
2017-12-31 11:17:43,501 | [17] | DefaultLogger | INFO  - Parameter: Name: @PageSize, Direction: In, DataType: Int, Value: 2, Size: -1
2017-12-31 11:17:43,507 | [17] | DefaultLogger | INFO  - Parameter: Name: @BuyerCode, Direction: In, DataType: String, Value: , Size: 20
2017-12-31 11:17:43,512 | [17] | DefaultLogger | INFO  - Parameter: Name: @FirstName, Direction: In, DataType: String, Value: , Size: 100
2017-12-31 11:17:43,517 | [17] | DefaultLogger | INFO  - Parameter: Name: @LastName, Direction: In, DataType: String, Value: , Size: 100
2017-12-31 11:17:43,523 | [17] | DefaultLogger | DEBUG - AddCommandParameters: Completed...
2017-12-31 11:17:43,536 | [17] | DefaultLogger | DEBUG - ExecuteProcedure: Completed...
2017-12-31 11:17:43,542 | [17] | DefaultLogger | DEBUG - Connection closed...
2017-12-31 11:17:45,882 | [17] | DefaultLogger | DEBUG - DefaultDatabaseAccessFactory-> GetAppDatabase : SQLDatabaseAccess class instantiated...
2017-12-31 11:17:45,893 | [17] | DefaultLogger | DEBUG - OpenConnection: Connection object instantiated...
2017-12-31 11:17:45,913 | [17] | DefaultLogger | DEBUG - OpenConnection: Connection opened...
2017-12-31 11:17:45,926 | [17] | DefaultLogger | DEBUG - ExecuteProcedure: Started...
2017-12-31 11:17:45,936 | [17] | DefaultLogger | DEBUG - GetSqlCommand: Started...
2017-12-31 11:17:45,944 | [17] | DefaultLogger | INFO  - GetSqlCommand: Command 'P_Buyer_BuyerTypeList' object created...
2017-12-31 11:17:45,952 | [17] | DefaultLogger | DEBUG - GetSqlCommand: Completed...
2017-12-31 11:17:45,963 | [17] | DefaultLogger | DEBUG - AddCommandParameters: Started...
2017-12-31 11:17:45,935 | [13] | DefaultLogger | DEBUG - DefaultDatabaseAccessFactory-> GetAppDatabase : SQLDatabaseAccess class instantiated...
2017-12-31 11:17:45,981 | [13] | DefaultLogger | DEBUG - OpenConnection: Connection object instantiated...
2017-12-31 11:17:45,974 | [17] | DefaultLogger | DEBUG - AddCommandParameters: Completed...
2017-12-31 11:17:46,005 | [17] | DefaultLogger | DEBUG - ExecuteProcedure: Completed...
2017-12-31 11:17:46,013 | [17] | DefaultLogger | DEBUG - Connection closed...
2017-12-31 11:17:45,995 | [13] | DefaultLogger | DEBUG - OpenConnection: Connection opened...
2017-12-31 11:17:46,031 | [13] | DefaultLogger | DEBUG - ExecuteProcedure: Started...
2017-12-31 11:17:46,044 | [13] | DefaultLogger | DEBUG - GetSqlCommand: Started...
2017-12-31 11:17:46,053 | [13] | DefaultLogger | INFO  - GetSqlCommand: Command 'P_Buyer_GetDetails' object created...
2017-12-31 11:17:46,062 | [13] | DefaultLogger | DEBUG - GetSqlCommand: Completed...
2017-12-31 11:17:46,068 | [13] | DefaultLogger | DEBUG - AddCommandParameters: Started...
2017-12-31 11:17:46,075 | [13] | DefaultLogger | INFO  - AddCommandParameters: parameter count - 2
2017-12-31 11:17:46,080 | [13] | DefaultLogger | INFO  - Parameter: Name: @BuyerID, Direction: In, DataType: Int, Value: 29, Size: -1
2017-12-31 11:17:46,088 | [13] | DefaultLogger | INFO  - Parameter: Name: @ClientID, Direction: In, DataType: Int, Value: 162236, Size: -1
2017-12-31 11:17:46,093 | [13] | DefaultLogger | DEBUG - AddCommandParameters: Completed...
2017-12-31 11:17:46,102 | [13] | DefaultLogger | DEBUG - ExecuteProcedure: Completed...
2017-12-31 11:17:46,111 | [13] | DefaultLogger | DEBUG - Connection closed...
2017-12-31 11:17:50,124 | [13] | DefaultLogger | DEBUG - DefaultDatabaseAccessFactory-> GetAppDatabase : SQLDatabaseAccess class instantiated...
2017-12-31 11:17:50,149 | [13] | DefaultLogger | DEBUG - OpenConnection: Connection object instantiated...
2017-12-31 11:17:50,174 | [13] | DefaultLogger | DEBUG - OpenConnection: Connection opened...
2017-12-31 11:17:50,184 | [13] | DefaultLogger | DEBUG - ExecuteProcedure: Started...
2017-12-31 11:17:50,194 | [13] | DefaultLogger | DEBUG - GetSqlCommand: Started...
2017-12-31 11:17:50,202 | [13] | DefaultLogger | INFO  - GetSqlCommand: Command 'P_Buyer_GetBuyerList' object created...
2017-12-31 11:17:50,210 | [13] | DefaultLogger | DEBUG - GetSqlCommand: Completed...
2017-12-31 11:17:50,219 | [13] | DefaultLogger | DEBUG - AddCommandParameters: Started...
2017-12-31 11:17:50,224 | [13] | DefaultLogger | INFO  - AddCommandParameters: parameter count - 6
2017-12-31 11:17:50,230 | [13] | DefaultLogger | INFO  - Parameter: Name: @ClientID, Direction: In, DataType: Int, Value: 162236, Size: -1
2017-12-31 11:17:50,236 | [13] | DefaultLogger | INFO  - Parameter: Name: @StartIndex, Direction: In, DataType: Int, Value: 1, Size: -1
2017-12-31 11:17:50,241 | [13] | DefaultLogger | INFO  - Parameter: Name: @PageSize, Direction: In, DataType: Int, Value: 2, Size: -1
2017-12-31 11:17:50,247 | [13] | DefaultLogger | INFO  - Parameter: Name: @BuyerCode, Direction: In, DataType: String, Value: , Size: 20
2017-12-31 11:17:50,252 | [13] | DefaultLogger | INFO  - Parameter: Name: @FirstName, Direction: In, DataType: String, Value: , Size: 100
2017-12-31 11:17:50,258 | [13] | DefaultLogger | INFO  - Parameter: Name: @LastName, Direction: In, DataType: String, Value: , Size: 100
2017-12-31 11:17:50,263 | [13] | DefaultLogger | DEBUG - AddCommandParameters: Completed...
2017-12-31 11:17:50,283 | [13] | DefaultLogger | DEBUG - ExecuteProcedure: Completed...
2017-12-31 11:17:50,289 | [13] | DefaultLogger | DEBUG - Connection closed...
2017-12-31 11:17:53,990 | [21] | DefaultLogger | DEBUG - DefaultDatabaseAccessFactory-> GetAppDatabase : SQLDatabaseAccess class instantiated...
2017-12-31 11:17:54,011 | [21] | DefaultLogger | DEBUG - OpenConnection: Connection object instantiated...
2017-12-31 11:17:54,020 | [21] | DefaultLogger | DEBUG - OpenConnection: Connection opened...
2017-12-31 11:17:54,028 | [21] | DefaultLogger | DEBUG - ExecuteProcedure: Started...
2017-12-31 11:17:54,039 | [21] | DefaultLogger | DEBUG - GetSqlCommand: Started...
2017-12-31 11:17:54,051 | [21] | DefaultLogger | INFO  - GetSqlCommand: Command 'P_Buyer_GetBuyerList' object created...
2017-12-31 11:17:54,091 | [21] | DefaultLogger | DEBUG - GetSqlCommand: Completed...
2017-12-31 11:17:54,096 | [21] | DefaultLogger | DEBUG - AddCommandParameters: Started...
2017-12-31 11:17:54,102 | [21] | DefaultLogger | INFO  - AddCommandParameters: parameter count - 6
2017-12-31 11:17:54,107 | [21] | DefaultLogger | INFO  - Parameter: Name: @ClientID, Direction: In, DataType: Int, Value: 162236, Size: -1
2017-12-31 11:17:54,112 | [21] | DefaultLogger | INFO  - Parameter: Name: @StartIndex, Direction: In, DataType: Int, Value: 3, Size: -1
